sample_id,chart_id,representative_sample_id,chart_type,source_image_path,masked_image_path,debug_overlay_path,masked_label_text,pseudo_gold,label_ocr_confidence,crop_confirm_text,crop_confirm_confidence,label_bbox,mask_pixel_count,tick_values,tick_pixel_y,tick_details,axis_slope,axis_intercept,axis_r_squared,axis_max_residual_pixels,axis_tick_step,axis_span,plot_bbox,bar_bbox,line_point,target_x,target_y,geometry_score,raw_geometry_value,absolute_error,relative_error,axis_normalized_error,finmme_numerical_sample_ids,finmme_numerical_gold,finmme_numerical_unit,finmme_numerical_tolerance,geometry_gold_access
fgmvp_0200,8d32f550217a1239a7ee745d19d9674f435b6df08ef284499bfa9e95ad8a2d52,3830,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3830.jpg,phase6_geometry_scale/masked_images/fgmvp_0200.png,phase6_geometry_scale/debug_overlays/fgmvp_0200.png,11,11.0,0.9999979769518709,11,0.9999994099441718,"[615.0,247.0,648.0,275.0]",1116,"[25.0,20.0,15.0,10.0,5.0,0.0]","[37.0,127.0,215.0,303.5,391.5,479.5]","[{""value"":25.0,""pixel_y"":37.0,""text"":""25"",""confidence"":0.999999915706304,""bbox"":[25.0,23.0,59.0,51.0]},{""value"":20.0,""pixel_y"":127.0,""text"":""20"",""confidence"":0.9999906434124514,""bbox"":[25.0,113.0,59.0,141.0]},{""value"":15.0,""pixel_y"":215.0,""text"":""15"",""confidence"":0.9999989884757856,""bbox"":[25.0,201.0,59.0,229.0]},{""value"":10.0,""pixel_y"":303.5,""text"":""10"",""confidence"":0.999993087923841,""bbox"":[25.0,290.0,59.0,317.0]},{""value"":5.0,""pixel_y"":391.5,""text"":""5"",""confidence"":0.9999941587533421,""bbox"":[37.0,379.0,58.0,404.0]},{""value"":0.0,""pixel_y"":479.5,""text"":""0"",""confidence"":0.9999892711927174,""bbox"":[39.0,469.0,57.0,490.0]}]",-0.05655124227244191,27.142059145039752,0.9999875383546947,0.8781978779554461,5.0,29.32323289931794,"[71.288,9.375,1008.64,527.9]","[618,287,27,192]",null,631.5,287.0,1.9692416756478472,10.911852612848925,0.08814738715107495,0.008013398831915904,0.0030060596474383037,8560,13.26,hours,2.0,False
fgmvp_0201,8d32f550217a1239a7ee745d19d9674f435b6df08ef284499bfa9e95ad8a2d52,3830,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3830.jpg,phase6_geometry_scale/masked_images/fgmvp_0201.png,phase6_geometry_scale/debug_overlays/fgmvp_0201.png,5.5,5.5,0.9998507189499561,5.5,0.9991553522553485,"[711.0,343.0,754.0,371.0]",1426,"[25.0,20.0,15.0,10.0,5.0,0.0]","[37.0,127.0,215.0,303.5,391.5,479.5]","[{""value"":25.0,""pixel_y"":37.0,""text"":""25"",""confidence"":0.999999915706304,""bbox"":[25.0,23.0,59.0,51.0]},{""value"":20.0,""pixel_y"":127.0,""text"":""20"",""confidence"":0.9999906434124514,""bbox"":[25.0,113.0,59.0,141.0]},{""value"":15.0,""pixel_y"":215.0,""text"":""15"",""confidence"":0.9999989884757856,""bbox"":[25.0,201.0,59.0,229.0]},{""value"":10.0,""pixel_y"":303.5,""text"":""10"",""confidence"":0.999993087923841,""bbox"":[25.0,290.0,59.0,317.0]},{""value"":5.0,""pixel_y"":391.5,""text"":""5"",""confidence"":0.9999941587533421,""bbox"":[37.0,379.0,58.0,404.0]},{""value"":0.0,""pixel_y"":479.5,""text"":""0"",""confidence"":0.9999892711927174,""bbox"":[39.0,469.0,57.0,490.0]}]",-0.05655124227244191,27.142059145039752,0.9999875383546947,0.8781978779554461,5.0,29.32323289931794,"[71.288,9.375,1008.64,527.9]","[718,385,29,94]",null,732.5,385.0,1.732252899743453,5.369830870149617,0.1301691298503833,0.02366711451825151,0.004439112504999783,8560,13.26,hours,2.0,False
fgmvp_0202,8d32f550217a1239a7ee745d19d9674f435b6df08ef284499bfa9e95ad8a2d52,3830,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3830.jpg,phase6_geometry_scale/masked_images/fgmvp_0202.png,phase6_geometry_scale/debug_overlays/fgmvp_0202.png,3.2,3.2,0.9999006166174073,3.2,0.9998439053633232,"[913.0,385.0,955.0,413.0]",1395,"[25.0,20.0,15.0,10.0,5.0,0.0]","[37.0,127.0,215.0,303.5,391.5,479.5]","[{""value"":25.0,""pixel_y"":37.0,""text"":""25"",""confidence"":0.999999915706304,""bbox"":[25.0,23.0,59.0,51.0]},{""value"":20.0,""pixel_y"":127.0,""text"":""20"",""confidence"":0.9999906434124514,""bbox"":[25.0,113.0,59.0,141.0]},{""value"":15.0,""pixel_y"":215.0,""text"":""15"",""confidence"":0.9999989884757856,""bbox"":[25.0,201.0,59.0,229.0]},{""value"":10.0,""pixel_y"":303.5,""text"":""10"",""confidence"":0.999993087923841,""bbox"":[25.0,290.0,59.0,317.0]},{""value"":5.0,""pixel_y"":391.5,""text"":""5"",""confidence"":0.9999941587533421,""bbox"":[37.0,379.0,58.0,404.0]},{""value"":0.0,""pixel_y"":479.5,""text"":""0"",""confidence"":0.9999892711927174,""bbox"":[39.0,469.0,57.0,490.0]}]",-0.05655124227244191,27.142059145039752,0.9999875383546947,0.8781978779554461,5.0,29.32323289931794,"[71.288,9.375,1008.64,527.9]","[918,425,29,54]",null,932.5,425.0,1.5153750082027704,3.1077811792519405,0.09221882074805965,0.02881838148376864,0.003144906329554292,8560,13.26,hours,2.0,False
fgmvp_0203,3ad554d70f7bfb60b34e389b9aacd1226dc40a56280011ae6cf8f462475c9c5f,4135,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/4135.jpg,phase6_geometry_scale/masked_images/fgmvp_0203.png,phase6_geometry_scale/debug_overlays/fgmvp_0203.png,35.6,35.6,0.9996590614318848,35.6,0.9995606541633606,"[702.0,182.0,763.0,219.0]",2560,"[60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0]","[111.0,159.5,207.5,255.5,302.0,350.0,399.5,446.0]","[{""value"":60.0,""pixel_y"":111.0,""text"":""60"",""confidence"":0.9994415156519267,""bbox"":[30.0,93.0,70.0,129.0]},{""value"":50.0,""pixel_y"":159.5,""text"":""50"",""confidence"":0.9999705816264819,""bbox"":[31.0,143.0,69.0,176.0]},{""value"":40.0,""pixel_y"":207.5,""text"":""40"",""confidence"":0.9942865764897829,""bbox"":[31.0,191.0,69.0,224.0]},{""value"":30.0,""pixel_y"":255.5,""text"":""30"",""confidence"":0.9999981455391691,""bbox"":[31.0,239.0,69.0,272.0]},{""value"":20.0,""pixel_y"":302.0,""text"":""20"",""confidence"":1.0,""bbox"":[31.0,286.0,69.0,318.0]},{""value"":10.0,""pixel_y"":350.0,""text"":""10"",""confidence"":0.9999993256504904,""bbox"":[31.0,334.0,69.0,366.0]},{""value"":0.0,""pixel_y"":399.5,""text"":""0"",""confidence"":0.9999971389790971,""bbox"":[47.0,386.0,68.0,413.0]},{""value"":-10.0,""pixel_y"":446.0,""text"":""-10"",""confidence"":0.9265330374593324,""bbox"":[23.0,430.0,69.0,462.0]}]",-0.20900097896079342,83.28514800769125,0.9999701600517011,1.0083354068177022,10.0,81.0505796409957,"[82.288,84.6,1008.64,472.4]","[713,231,38,168]",null,732.0,231.0,2.541661639559216,35.005921867747965,0.5940781322520365,0.016687587984607767,0.007329720957992379,4135,94.5,percentage,5.0,False
fgmvp_0204,dee57608490d0ab8cdc5a974268afe9d8346124007569a648c3e44241356dcd5,4091,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/4091.jpg,phase6_geometry_scale/masked_images/fgmvp_0204.png,phase6_geometry_scale/debug_overlays/fgmvp_0204.png,20.0%,20.0,0.9880296784766138,20.0%,0.9977753172073234,"[856.0,75.0,897.0,93.0]",836,"[25.0,20.0,15.09,10.0,5.09,0.0]","[58.0,97.0,136.5,176.0,216.0,255.0]","[{""value"":25.0,""pixel_y"":58.0,""text"":""25.0%"",""confidence"":0.9697586051899081,""bbox"":[2.0,50.0,44.0,66.0]},{""value"":20.0,""pixel_y"":97.0,""text"":""20.0%"",""confidence"":0.6475643329590993,""bbox"":[2.0,88.0,44.0,106.0]},{""value"":15.09,""pixel_y"":136.5,""text"":""15.09"",""confidence"":0.7589448977223886,""bbox"":[2.0,128.0,44.0,145.0]},{""value"":10.0,""pixel_y"":176.0,""text"":""10.0%"",""confidence"":0.5327838246153098,""bbox"":[2.0,167.0,44.0,185.0]},{""value"":5.09,""pixel_y"":216.0,""text"":""5.09"",""confidence"":0.5712277889251709,""bbox"":[10.0,207.0,44.0,225.0]},{""value"":0.0,""pixel_y"":255.0,""text"":""0.0%"",""confidence"":0.9972343073022963,""bbox"":[10.0,247.0,44.0,263.0]}]",-0.12654148678489832,32.32319755793784,0.9999544373971522,0.7883864030282847,5.0,29.31017187655207,"[56.288,36.275,1008.64,267.9]","[862,98,35,158]",null,879.5,98.0,2.4738096499747817,19.922131853017802,0.07786814698219757,0.003893407349109879,0.0026566936321684126,4091|8754,20.3|18.3,percentage|percentage,3.0|3.0,False
fgmvp_0205,e6ea88040833848fa9bb1451629bb4cdce80de453fcd33044e43215a891b5513,1716,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1716.jpg,phase6_geometry_scale/masked_images/fgmvp_0205.png,phase6_geometry_scale/debug_overlays/fgmvp_0205.png,19.8,19.8,0.8902399146701032,19.8,0.9999547004699707,"[910.0,161.0,966.0,194.0]",2124,"[25.0,20.0,15.0,10.0,5.0]","[110.0,201.5,292.5,383.5,474.5]","[{""value"":25.0,""pixel_y"":110.0,""text"":""25.0"",""confidence"":0.7525500488222776,""bbox"":[30.0,94.0,86.0,126.0]},{""value"":20.0,""pixel_y"":201.5,""text"":""20.0"",""confidence"":0.9817706570830916,""bbox"":[30.0,185.0,86.0,218.0]},{""value"":15.0,""pixel_y"":292.5,""text"":""15.0"",""confidence"":0.9979637265205383,""bbox"":[30.0,276.0,86.0,309.0]},{""value"":10.0,""pixel_y"":383.5,""text"":""10.0"",""confidence"":0.9977461695671082,""bbox"":[30.0,367.0,86.0,400.0]},{""value"":5.0,""pixel_y"":474.5,""text"":""5.0"",""confidence"":0.5403033494949341,""bbox"":[42.0,458.0,86.0,491.0]}]",-0.05488467590930234,31.048279235880003,0.9999987950674882,0.2001097694840872,5.0,25.499420427461864,"[98.288,59.949999999999996,1008.64,524.55]","[919,207,30,318]",null,934.0,207.0,2.6106410611569686,19.687151322654415,0.11284867734558546,0.005699428148766942,0.00442553891240806,9647,250,percentage,10.0,False
fgmvp_0206,e6ea88040833848fa9bb1451629bb4cdce80de453fcd33044e43215a891b5513,1716,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1716.jpg,phase6_geometry_scale/masked_images/fgmvp_0206.png,phase6_geometry_scale/debug_overlays/fgmvp_0206.png,20.4,20.4,0.7883387389123144,20.4,0.6057958751732281,"[713.0,147.0,772.0,183.0]",2418,"[25.0,20.0,15.0,10.0,5.0]","[110.0,201.5,292.5,383.5,474.5]","[{""value"":25.0,""pixel_y"":110.0,""text"":""25.0"",""confidence"":0.7525500488222776,""bbox"":[30.0,94.0,86.0,126.0]},{""value"":20.0,""pixel_y"":201.5,""text"":""20.0"",""confidence"":0.9817706570830916,""bbox"":[30.0,185.0,86.0,218.0]},{""value"":15.0,""pixel_y"":292.5,""text"":""15.0"",""confidence"":0.9979637265205383,""bbox"":[30.0,276.0,86.0,309.0]},{""value"":10.0,""pixel_y"":383.5,""text"":""10.0"",""confidence"":0.9977461695671082,""bbox"":[30.0,367.0,86.0,400.0]},{""value"":5.0,""pixel_y"":474.5,""text"":""5.0"",""confidence"":0.5403033494949341,""bbox"":[42.0,458.0,86.0,491.0]}]",-0.05488467590930234,31.048279235880003,0.9999987950674882,0.2001097694840872,5.0,25.499420427461864,"[98.288,59.949999999999996,1008.64,524.55]","[725,195,30,330]",null,740.0,195.0,2.641199881992938,20.345767433566046,0.05423256643395291,0.0026584591389192604,0.0021268156501136233,9647,250,percentage,10.0,False
fgmvp_0207,828778f64c47c68f388fc85a931e37f8d1b9687f6ed8110b479545f5ceb6a580,1808,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1808.jpg,phase6_geometry_scale/masked_images/fgmvp_0207.png,phase6_geometry_scale/debug_overlays/fgmvp_0207.png,44.9,44.9,0.7910170555114746,44.9,0.8124418153097505,"[600.0,107.0,660.0,143.0]",2457,"[45.0,43.0,41.0,39.0,37.0,35.0]","[150.0,228.5,307.5,386.5,466.0,545.5]","[{""value"":45.0,""pixel_y"":150.0,""text"":""45"",""confidence"":0.9999989884757856,""bbox"":[23.0,134.0,61.0,166.0]},{""value"":43.0,""pixel_y"":228.5,""text"":""43"",""confidence"":0.999999915706304,""bbox"":[23.0,212.0,61.0,245.0]},{""value"":41.0,""pixel_y"":307.5,""text"":""41"",""confidence"":0.999998651301114,""bbox"":[25.0,292.0,58.0,323.0]},{""value"":39.0,""pixel_y"":386.5,""text"":""39"",""confidence"":0.9999921606951768,""bbox"":[23.0,370.0,61.0,403.0]},{""value"":37.0,""pixel_y"":466.0,""text"":""37"",""confidence"":0.9104211073322905,""bbox"":[22.0,448.0,60.0,484.0]},{""value"":35.0,""pixel_y"":545.5,""text"":""35"",""confidence"":0.9996906357200763,""bbox"":[23.0,529.0,61.0,562.0]}]",-0.02527974485929826,48.780498047796264,0.9999944787913857,0.45347297460004926,2.0,12.194948920125483,"[73.288,106.55,1008.64,588.95]","[611,157,38,387]",null,630.0,157.0,2.7050377519685367,44.811578104886436,0.08842189511356224,0.0019693072408365755,0.007250698276205031,8597,42.7,percentage,3.0,False
fgmvp_0208,828778f64c47c68f388fc85a931e37f8d1b9687f6ed8110b479545f5ceb6a580,1808,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1808.jpg,phase6_geometry_scale/masked_images/fgmvp_0208.png,phase6_geometry_scale/debug_overlays/fgmvp_0208.png,43.7,43.7,0.8859259739674697,43.7,0.48656564281614256,"[500.0,159.0,555.0,192.0]",2088,"[45.0,43.0,41.0,39.0,37.0,35.0]","[150.0,228.5,307.5,386.5,466.0,545.5]","[{""value"":45.0,""pixel_y"":150.0,""text"":""45"",""confidence"":0.9999989884757856,""bbox"":[23.0,134.0,61.0,166.0]},{""value"":43.0,""pixel_y"":228.5,""text"":""43"",""confidence"":0.999999915706304,""bbox"":[23.0,212.0,61.0,245.0]},{""value"":41.0,""pixel_y"":307.5,""text"":""41"",""confidence"":0.999998651301114,""bbox"":[25.0,292.0,58.0,323.0]},{""value"":39.0,""pixel_y"":386.5,""text"":""39"",""confidence"":0.9999921606951768,""bbox"":[23.0,370.0,61.0,403.0]},{""value"":37.0,""pixel_y"":466.0,""text"":""37"",""confidence"":0.9104211073322905,""bbox"":[22.0,448.0,60.0,484.0]},{""value"":35.0,""pixel_y"":545.5,""text"":""35"",""confidence"":0.9996906357200763,""bbox"":[23.0,529.0,61.0,562.0]}]",-0.02527974485929826,48.780498047796264,0.9999944787913857,0.45347297460004926,2.0,12.194948920125483,"[73.288,106.55,1008.64,588.95]","[510,206,39,338]",null,529.5,206.0,2.542100045219113,43.572870606780825,0.12712939321917816,0.0029091394329331384,0.010424758156171925,8597,42.7,percentage,3.0,False
fgmvp_0209,828778f64c47c68f388fc85a931e37f8d1b9687f6ed8110b479545f5ceb6a580,1808,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1808.jpg,phase6_geometry_scale/masked_images/fgmvp_0209.png,phase6_geometry_scale/debug_overlays/fgmvp_0209.png,41.9,41.9,0.9109570384025574,41.9,0.9886101484298706,"[700.0,226.0,760.0,259.0]",2268,"[45.0,43.0,41.0,39.0,37.0,35.0]","[150.0,228.5,307.5,386.5,466.0,545.5]","[{""value"":45.0,""pixel_y"":150.0,""text"":""45"",""confidence"":0.9999989884757856,""bbox"":[23.0,134.0,61.0,166.0]},{""value"":43.0,""pixel_y"":228.5,""text"":""43"",""confidence"":0.999999915706304,""bbox"":[23.0,212.0,61.0,245.0]},{""value"":41.0,""pixel_y"":307.5,""text"":""41"",""confidence"":0.999998651301114,""bbox"":[25.0,292.0,58.0,323.0]},{""value"":39.0,""pixel_y"":386.5,""text"":""39"",""confidence"":0.9999921606951768,""bbox"":[23.0,370.0,61.0,403.0]},{""value"":37.0,""pixel_y"":466.0,""text"":""37"",""confidence"":0.9104211073322905,""bbox"":[22.0,448.0,60.0,484.0]},{""value"":35.0,""pixel_y"":545.5,""text"":""35"",""confidence"":0.9996906357200763,""bbox"":[23.0,529.0,61.0,562.0]}]",-0.02527974485929826,48.780498047796264,0.9999944787913857,0.45347297460004926,2.0,12.194948920125483,"[73.288,106.55,1008.64,588.95]","[711,274,38,270]",null,730.0,274.0,2.4559514025577274,41.85384795634854,0.04615204365146042,0.0011014807554047832,0.0037845212762880128,8597,42.7,percentage,3.0,False
fgmvp_0210,828778f64c47c68f388fc85a931e37f8d1b9687f6ed8110b479545f5ceb6a580,1808,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1808.jpg,phase6_geometry_scale/masked_images/fgmvp_0210.png,phase6_geometry_scale/debug_overlays/fgmvp_0210.png,38.9,38.9,0.8278915248224445,38.9,0.9994731545448303,"[399.0,345.0,458.0,378.0]",2232,"[45.0,43.0,41.0,39.0,37.0,35.0]","[150.0,228.5,307.5,386.5,466.0,545.5]","[{""value"":45.0,""pixel_y"":150.0,""text"":""45"",""confidence"":0.9999989884757856,""bbox"":[23.0,134.0,61.0,166.0]},{""value"":43.0,""pixel_y"":228.5,""text"":""43"",""confidence"":0.999999915706304,""bbox"":[23.0,212.0,61.0,245.0]},{""value"":41.0,""pixel_y"":307.5,""text"":""41"",""confidence"":0.999998651301114,""bbox"":[25.0,292.0,58.0,323.0]},{""value"":39.0,""pixel_y"":386.5,""text"":""39"",""confidence"":0.9999921606951768,""bbox"":[23.0,370.0,61.0,403.0]},{""value"":37.0,""pixel_y"":466.0,""text"":""37"",""confidence"":0.9104211073322905,""bbox"":[22.0,448.0,60.0,484.0]},{""value"":35.0,""pixel_y"":545.5,""text"":""35"",""confidence"":0.9996906357200763,""bbox"":[23.0,529.0,61.0,562.0]}]",-0.02527974485929826,48.780498047796264,0.9999944787913857,0.45347297460004926,2.0,12.194948920125483,"[73.288,106.55,1008.64,588.95]","[409,393,39,152]",null,428.5,393.0,2.152781853822006,38.845558318092046,0.054441681907952955,0.0013995290978908216,0.004464281258128694,8597,42.7,percentage,3.0,False
fgmvp_0211,828778f64c47c68f388fc85a931e37f8d1b9687f6ed8110b479545f5ceb6a580,1808,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1808.jpg,phase6_geometry_scale/masked_images/fgmvp_0211.png,phase6_geometry_scale/debug_overlays/fgmvp_0211.png,36.9,36.9,0.8934535966991299,36.9,0.9990962743759155,"[297.0,424.0,358.0,460.0]",2496,"[45.0,43.0,41.0,39.0,37.0,35.0]","[150.0,228.5,307.5,386.5,466.0,545.5]","[{""value"":45.0,""pixel_y"":150.0,""text"":""45"",""confidence"":0.9999989884757856,""bbox"":[23.0,134.0,61.0,166.0]},{""value"":43.0,""pixel_y"":228.5,""text"":""43"",""confidence"":0.999999915706304,""bbox"":[23.0,212.0,61.0,245.0]},{""value"":41.0,""pixel_y"":307.5,""text"":""41"",""confidence"":0.999998651301114,""bbox"":[25.0,292.0,58.0,323.0]},{""value"":39.0,""pixel_y"":386.5,""text"":""39"",""confidence"":0.9999921606951768,""bbox"":[23.0,370.0,61.0,403.0]},{""value"":37.0,""pixel_y"":466.0,""text"":""37"",""confidence"":0.9104211073322905,""bbox"":[22.0,448.0,60.0,484.0]},{""value"":35.0,""pixel_y"":545.5,""text"":""35"",""confidence"":0.9996906357200763,""bbox"":[23.0,529.0,61.0,562.0]}]",-0.02527974485929826,48.780498047796264,0.9999944787913857,0.45347297460004926,2.0,12.194948920125483,"[73.288,106.55,1008.64,588.95]","[309,474,38,70]",null,328.0,474.0,2.0431490941018873,36.79789898448889,0.10210101551110995,0.0027669651900029796,0.008372402064153898,8597,42.7,percentage,3.0,False
fgmvp_0212,82394dbe9e5ffd0d8e62d047229e5095f1b0dac53296d913a9e4a65565770576,2386,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2386.jpg,phase6_geometry_scale/masked_images/fgmvp_0212.png,phase6_geometry_scale/debug_overlays/fgmvp_0212.png,15,15.0,0.9999664512734159,15,0.999990306238604,"[822.0,356.0,853.0,381.0]",918,"[45.0,40.0,35.0,30.0,25.0,20.0,15.0,10.0,5.0,0.0]","[30.5,90.0,150.0,209.5,268.5,327.5,387.5,446.5,505.5,565.0]","[{""value"":45.0,""pixel_y"":30.5,""text"":""45"",""confidence"":0.9999960381985386,""bbox"":[18.0,18.0,46.0,43.0]},{""value"":40.0,""pixel_y"":90.0,""text"":""40"",""confidence"":0.9999961224921389,""bbox"":[18.0,78.0,46.0,102.0]},{""value"":35.0,""pixel_y"":150.0,""text"":""35"",""confidence"":0.999993087923841,""bbox"":[18.0,138.0,46.0,162.0]},{""value"":30.0,""pixel_y"":209.5,""text"":""30"",""confidence"":0.9999941837398596,""bbox"":[19.0,199.0,45.0,220.0]},{""value"":25.0,""pixel_y"":268.5,""text"":""25"",""confidence"":0.9999994942378553,""bbox"":[19.0,258.0,45.0,279.0]},{""value"":20.0,""pixel_y"":327.5,""text"":""20"",""confidence"":0.9999961224921389,""bbox"":[19.0,317.0,45.0,338.0]},{""value"":15.0,""pixel_y"":387.5,""text"":""15"",""confidence"":0.9955717056389929,""bbox"":[18.0,375.0,46.0,400.0]},{""value"":10.0,""pixel_y"":446.5,""text"":""10"",""confidence"":0.9998383285171518,""bbox"":[18.0,434.0,46.0,459.0]},{""value"":5.0,""pixel_y"":505.5,""text"":""5"",""confidence"":0.9999876022723129,""bbox"":[27.0,495.0,45.0,516.0]},{""value"":0.0,""pixel_y"":565.0,""text"":""0"",""confidence"":0.9999828339359738,""bbox"":[29.0,557.0,44.0,573.0]}]",-0.08423065706964346,47.604947339607214,0.9999965705074213,0.4912144570934655,5.0,49.50783215253899,"[58.288,9.959999999999999,1008.64,597.725]","[828,389,14,176]",null,835.0,389.0,2.4518961240433867,14.839221739515907,0.1607782604840935,0.010718550698939566,0.003247531824635712,2386|9052,14.5|232,approvals|approvals,2.0|10.0,False
fgmvp_0213,82394dbe9e5ffd0d8e62d047229e5095f1b0dac53296d913a9e4a65565770576,2386,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2386.jpg,phase6_geometry_scale/masked_images/fgmvp_0213.png,phase6_geometry_scale/debug_overlays/fgmvp_0213.png,25,25.0,0.9999981455391691,25,0.9999995785315409,"[295.0,236.0,326.0,262.0]",986,"[45.0,40.0,35.0,30.0,25.0,20.0,15.0,10.0,5.0,0.0]","[30.5,90.0,150.0,209.5,268.5,327.5,387.5,446.5,505.5,565.0]","[{""value"":45.0,""pixel_y"":30.5,""text"":""45"",""confidence"":0.9999960381985386,""bbox"":[18.0,18.0,46.0,43.0]},{""value"":40.0,""pixel_y"":90.0,""text"":""40"",""confidence"":0.9999961224921389,""bbox"":[18.0,78.0,46.0,102.0]},{""value"":35.0,""pixel_y"":150.0,""text"":""35"",""confidence"":0.999993087923841,""bbox"":[18.0,138.0,46.0,162.0]},{""value"":30.0,""pixel_y"":209.5,""text"":""30"",""confidence"":0.9999941837398596,""bbox"":[19.0,199.0,45.0,220.0]},{""value"":25.0,""pixel_y"":268.5,""text"":""25"",""confidence"":0.9999994942378553,""bbox"":[19.0,258.0,45.0,279.0]},{""value"":20.0,""pixel_y"":327.5,""text"":""20"",""confidence"":0.9999961224921389,""bbox"":[19.0,317.0,45.0,338.0]},{""value"":15.0,""pixel_y"":387.5,""text"":""15"",""confidence"":0.9955717056389929,""bbox"":[18.0,375.0,46.0,400.0]},{""value"":10.0,""pixel_y"":446.5,""text"":""10"",""confidence"":0.9998383285171518,""bbox"":[18.0,434.0,46.0,459.0]},{""value"":5.0,""pixel_y"":505.5,""text"":""5"",""confidence"":0.9999876022723129,""bbox"":[27.0,495.0,45.0,516.0]},{""value"":0.0,""pixel_y"":565.0,""text"":""0"",""confidence"":0.9999828339359738,""bbox"":[29.0,557.0,44.0,573.0]}]",-0.08423065706964346,47.604947339607214,0.9999965705074213,0.4912144570934655,5.0,49.50783215253899,"[58.288,9.959999999999999,1008.64,597.725]","[302,269,16,296]",null,310.0,269.0,2.4448976297605807,24.946900587873124,0.05309941212687619,0.0021239764850750475,0.0010725456926344735,2386|9052,14.5|232,approvals|approvals,2.0|10.0,False
fgmvp_0214,82394dbe9e5ffd0d8e62d047229e5095f1b0dac53296d913a9e4a65565770576,2386,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2386.jpg,phase6_geometry_scale/masked_images/fgmvp_0214.png,phase6_geometry_scale/debug_overlays/fgmvp_0214.png,30,30.0,0.9710741775714068,30,0.9999939308592087,"[722.0,179.0,748.0,199.0]",609,"[45.0,40.0,35.0,30.0,25.0,20.0,15.0,10.0,5.0,0.0]","[30.5,90.0,150.0,209.5,268.5,327.5,387.5,446.5,505.5,565.0]","[{""value"":45.0,""pixel_y"":30.5,""text"":""45"",""confidence"":0.9999960381985386,""bbox"":[18.0,18.0,46.0,43.0]},{""value"":40.0,""pixel_y"":90.0,""text"":""40"",""confidence"":0.9999961224921389,""bbox"":[18.0,78.0,46.0,102.0]},{""value"":35.0,""pixel_y"":150.0,""text"":""35"",""confidence"":0.999993087923841,""bbox"":[18.0,138.0,46.0,162.0]},{""value"":30.0,""pixel_y"":209.5,""text"":""30"",""confidence"":0.9999941837398596,""bbox"":[19.0,199.0,45.0,220.0]},{""value"":25.0,""pixel_y"":268.5,""text"":""25"",""confidence"":0.9999994942378553,""bbox"":[19.0,258.0,45.0,279.0]},{""value"":20.0,""pixel_y"":327.5,""text"":""20"",""confidence"":0.9999961224921389,""bbox"":[19.0,317.0,45.0,338.0]},{""value"":15.0,""pixel_y"":387.5,""text"":""15"",""confidence"":0.9955717056389929,""bbox"":[18.0,375.0,46.0,400.0]},{""value"":10.0,""pixel_y"":446.5,""text"":""10"",""confidence"":0.9998383285171518,""bbox"":[18.0,434.0,46.0,459.0]},{""value"":5.0,""pixel_y"":505.5,""text"":""5"",""confidence"":0.9999876022723129,""bbox"":[27.0,495.0,45.0,516.0]},{""value"":0.0,""pixel_y"":565.0,""text"":""0"",""confidence"":0.9999828339359738,""bbox"":[29.0,557.0,44.0,573.0]}]",-0.08423065706964346,47.604947339607214,0.9999965705074213,0.4912144570934655,5.0,49.50783215253899,"[58.288,9.959999999999999,1008.64,597.725]","[724,208,22,358]",null,735.0,208.0,2.374280381043181,30.084970669121375,0.08497066912137541,0.00283235563737918,0.0017163076108760243,2386|9052,14.5|232,approvals|approvals,2.0|10.0,False
